date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:32	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/clock.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/clock.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:33	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/control.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/control.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:33	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/fire.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/fire.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:33	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/heart.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/heart.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:33	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/mail.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/mail.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:34	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:35%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/plus-shield.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/plus-shield.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:34	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:35%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/video.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/icons/video.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:34	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:35%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v157a1.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:34	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:35%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v1d41d.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:35	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:36%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v157a1-2.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:35	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:36%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v157a1-3.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:36	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:37%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/fonts/vc_grid/vc_grid_v157a1-4.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:36	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:37%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/spinner.gif	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/images/spinner.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:36	903/903	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2010%20May%202023%2020:34:38%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/vc/remove.png	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/vc/remove.html	(from https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_styles/js_composer.css)
14:34:37	2427/2427	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:34:39%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/1347	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/1347.json	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/)
14:34:37	1464/1464	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/)
14:34:38	2810/2810	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:34:39%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2018%2F02%2F26%2Fpost-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed83df.json	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/)
14:34:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:34:39%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=1347	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/indexfc84.html	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/)
14:34:40	3104/3104	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:34:41%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2018%2F02%2F26%2Fpost-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embeda491	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-heading-phasellus-volutpat-loremeget-mauris-ultricesnon-scelerisque-tellus-volutpat/)
14:34:40	4501/4501	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:40	4475/4475	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:34:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/19	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/19.json	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:41	2454/2454	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:34:43%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2016%2F06%2F13%2Fetiam-laoreet-sem-eget-eros-rhoncus-5%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedf02c.json	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:34:43%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=19	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/index5831.html	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:43	2748/2748	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:34:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2016%2F06%2F13%2Fetiam-laoreet-sem-eget-eros-rhoncus-5%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed76c0	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:44	133784/133784	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:34:45%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/?replytocom=12	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/index04d3.html	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:45	133784/133784	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:34:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/?replytocom=13	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/indexfa40.html	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:46	133784/133784	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:34:45%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/?replytocom=14	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/index360b.html	(from https://www.portotheme.com/wordpress/porto/shop1/2016/06/13/etiam-laoreet-sem-eget-eros-rhoncus-5/)
14:34:47	5087/5087	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/tag/articles/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/tag/articles/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/tag/articles/)
14:34:47	705/705	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:34:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/tags/24	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/tags/24.json	(from https://www.portotheme.com/wordpress/porto/shop1/tag/articles/)
14:34:48	5079/5079	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/tag/chat/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/tag/chat/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/tag/chat/)
14:34:50	693/693	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:34:50%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/tags/26	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/tags/26.json	(from https://www.portotheme.com/wordpress/porto/shop1/tag/chat/)
14:34:55	150340/150340	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:34:54%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=842&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index8313.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=842&_wpnonce=2accd8bbfd)
14:34:58	150349/150349	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:34:56%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=1261&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index5960.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1261&_wpnonce=2accd8bbfd)
14:36:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:34:52%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=842&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/index8313.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=842&_wpnonce=2accd8bbfd)
14:36:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:34:54%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=1261&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/index5960.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1261&_wpnonce=2accd8bbfd)
14:36:42	150407/150407	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:36:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=1312&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index504d.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1312&_wpnonce=2accd8bbfd)
14:36:43	150407/150407	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:36:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=1272&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/indexd4e3.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1272&_wpnonce=2accd8bbfd)
14:36:47	150340/150340	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:36:45%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=839&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index8a4c.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=839&_wpnonce=2accd8bbfd)
14:36:51	150349/150349	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:36:50%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=1285&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index665c.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1285&_wpnonce=2accd8bbfd)
14:38:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:36:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=1272&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/indexd4e3.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1272&_wpnonce=2accd8bbfd)
14:38:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:36:41%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=839&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/index8a4c.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=839&_wpnonce=2accd8bbfd)
14:38:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:36:45%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=1285&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/index665c.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1285&_wpnonce=2accd8bbfd)
14:38:32	150340/150340	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:29%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=600&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index3d4b.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=600&_wpnonce=2accd8bbfd)
14:38:37	150398/150398	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=602&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index9555.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=602&_wpnonce=2accd8bbfd)
14:38:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:36:53%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=600&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/index3d4b.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=600&_wpnonce=2accd8bbfd)
14:38:41	150349/150349	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:39%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=1336&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/indexa940.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1336&_wpnonce=2accd8bbfd)
14:38:45	150340/150340	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/page/2/?add_to_wishlist=605&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/page/2/index3ca2.html	(from https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=605&_wpnonce=2accd8bbfd)
14:38:48	203929/203929	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:48%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=842%26_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/index199a.html	(from https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=842&_wpnonce=3af04bae8a)
14:38:54	194908/194908	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:53%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/black-ears/?add_to_wishlist=1322&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/black-ears/index8e60.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/black-ears/?add_to_wishlist=1261&_wpnonce=1ce48aa197)
14:39:00	203938/203938	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:38:59%20GMT	https://www.portotheme.com/wordpress/porto/shop1/shop/?add_to_wishlist=1261%26_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/shop/index06b7.html	(from https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/shop/?add_to_wishlist=1261&_wpnonce=3af04bae8a)
14:39:04	160043/160043	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:03%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?add_to_wishlist=1322&_wpnonce=2accd8bbfd	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/index8e60.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?add_to_wishlist=1261&_wpnonce=3af04bae8a)
14:39:10	154911/154911	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:09%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black,blue	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/index5675.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:13	154922/154922	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black,green	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/indexb426.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:16	154977/154977	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black,light-blue	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/indexe0eb.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:20	154900/154900	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:19%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black,red	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/index7867.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:23	155196/155196	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:23%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black&filter_size=extra-large	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/indexa632.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:27	149958/149958	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:27%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black&filter_size=large	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/index4b47.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:30	155141/155141	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:30%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black&filter_size=medium	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/indexe918.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
14:39:33	155130/155130	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:39:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black&filter_size=small	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/dress/indexd362.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/dress/?filter_color=black)
